label	message	length	message_clean_tokens	message_clean
0	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?	166	['housemaid', 'murder', 'coz', 'murder', 'ltgt', 'th', 'januari', 'public', 'holiday', 'govtinstituit', 'closedinclud', 'post', 'officeunderstand']	housemaid murder coz murder ltgt th januari public holiday govtinstituit closedinclud post officeunderstand
0	How come u got nothing to do?	29	['got', 'noth']	got noth
0	Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love	96	['noth', 'ever', 'easi', 'dont', 'look', 'reason', 'risk', 'life', 'love']	noth ever easi dont look reason risk life love
0	i want to grasp your pretty booty :)	36	['grasp', 'pretti', 'booti']	grasp pretti booti
0	I've got it down to a tea. not sure which flavour	49	['ive', 'got', 'tea', 'sure', 'flavour']	ive got tea sure flavour
0	I'm going 2 orchard now laready me reaching soon. U reaching?	61	['go', 'orchard', 'lareadi', 'reach', 'soon', 'reach']	go orchard lareadi reach soon reach
0	Dear i am not denying your words please	39	['dear', 'deni', 'word', 'pleas']	dear deni word pleas
0	You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm	141	['know', 'old', 'dom', 'told', 'yesterday', 'roger', 'got', 'touch', 'last', 'night', 'want', 'meet', 'today', 'pm']	know old dom told yesterday roger got touch last night want meet today pm
0	COME BACK TO TAMPA FFFFUUUUUUU	30	['back', 'tampa', 'ffffuuuuuuu']	back tampa ffffuuuuuuu
0	2 celebrate my båÕday, y else?	30	['celebr', 'båõday', 'els']	celebr båõday els
0	Merry christmas to u too annie!	31	['merri', 'christma', 'anni']	merri christma anni
0	Please tell me you have some of that special stock you were talking about	73	['pleas', 'tell', 'special', 'stock', 'talk']	pleas tell special stock talk
0	I sent them. Do you like?	25	['sent', 'like']	sent like
1	Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ	161	['urgent', 'ur', 'award', 'complimentari', 'trip', 'eurodisinc', 'trav', 'å£', 'claim', 'txt', 'dis', '£']	urgent ur award complimentari trip eurodisinc trav å£ claim txt dis £
0	Awesome, be there in a minute	29	['awesom', 'minut']	awesom minut
0	"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad."""	381	['problem', 'walk', 'around', 'julianaland', 'oblivi', 'go', 'around', 'say', 'thing', 'constant', 'go', 'ear', 'go', 'whatev', 'dont', 'know', 'upsetit', 'dont', 'listen', 'tell', 'go', 'upset', 'surpris', 'mad']	problem walk around julianaland oblivi go around say thing constant go ear go whatev dont know upsetit dont listen tell go upset surpris mad
0	I've told you everything will stop. Just dont let her get dehydrated.	69	['ive', 'told', 'everyth', 'stop', 'dont', 'let', 'get', 'dehydr']	ive told everyth stop dont let get dehydr
0	Or I guess  &lt;#&gt;  min	26	['guess', 'ltgt']	guess ltgt
0	I'm home. Ard wat time will u reach?	36	['home', 'ard', 'time', 'reach']	home ard time reach
0	"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"	278	['storm', 'msg', 'wen', 'lift', 'phne', 'say', 'hello', 'knw', 'wt', 'real', 'mean', 'hello', 'girl', 'yes', 'knw', 'girl', 'margaret', 'hello', 'girlfrnd', 'f', 'grahmbel', 'invnt', 'telphon', 'moralon', 'person']	storm msg wen lift phne say hello knw wt real mean hello girl yes knw girl margaret hello girlfrnd f grahmbel invnt telphon moralon person
0	"If you want to mapquest it or something look up \usf dogwood drive\"""	68	['mapquest', 'someth', 'look', 'usf', 'dogwood', 'drive']	mapquest someth look usf dogwood drive
0	Aight should I just plan to come up later tonight?	50	['aight', 'plan', 'later', 'tonight']	aight plan later tonight
0	Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...	89	['accident', 'delet', 'msg', 'suppos', 'put', 'sim', 'archiv', 'haiz', 'sad']	accident delet msg suppos put sim archiv haiz sad
1	"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123"""	151	['welcom', 'ukmobiled', 'msg', 'free', 'give', 'free', 'call', 'futur', 'mgs', 'bill', 'daili', 'cancel', 'send', 'go', 'stop']	welcom ukmobiled msg free give free call futur mgs bill daili cancel send go stop
0	This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.	237	['wish', 'great', 'day', 'told', 'offer', 'alway', 'speechless', 'offer', 'easili', 'go', 'great', 'length', 'behalf', 'stun', 'exam', 'next', 'friday', 'keep', 'touch', 'sorri']	wish great day told offer alway speechless offer easili go great length behalf stun exam next friday keep touch sorri
0	Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.	236	['thank', 'repli', 'today', 'ur', 'visa', 'come', 'r', 'still', 'buy', 'gucci', 'bag', 'sister', 'thing', 'easi', 'uncl', 'john', 'bill', 'realli', 'need', 'think', 'make', 'money', 'later', 'sha']	thank repli today ur visa come r still buy gucci bag sister thing easi uncl john bill realli need think make money later sha
0	Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?	95	['sorri', 'flake', 'last', 'night', 'shit', 'serious', 'goin', 'roommat', 'tonight']	sorri flake last night shit serious goin roommat tonight
0	He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.	85	['said', 'look', 'pretti', 'wif', 'long', 'hair', 'thk', 'hes', 'cut', 'quit', 'short', 'leh']	said look pretti wif long hair thk hes cut quit short leh
0	Ranjith cal drpd Deeraj and deepak 5min hold	44	['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', 'hold']	ranjith cal drpd deeraj deepak hold
0	"\CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X\"""""	99	['cheer', 'callin', 'babesozi', 'culdnt', 'talkbut', 'wannatel', 'detail', 'later', 'wenwecan', 'chat', 'proper', 'x']	cheer callin babesozi culdnt talkbut wannatel detail later wenwecan chat proper x
0	Hey u still at the gym?	23	['hey', 'still', 'gym']	hey still gym
0	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,	145	['said', 'mind', 'go', 'bedroom', 'minut', 'ok', 'sed', 'sexi', 'mood', 'came', 'minut', 'latr', 'wid', 'caken', 'wife']	said mind go bedroom minut ok sed sexi mood came minut latr wid caken wife
0	Much better now thanks lol	26	['much', 'better', 'thank', 'lol']	much better thank lol
0	Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.	160	['noth', 'smsing', 'xy', 'sorri', 'guy', 'neva', 'person', 'sort', 'know', 'wan', 'meet', 'xy', 'ask', 'bring', 'along', 'next', 'meet']	noth smsing xy sorri guy neva person sort know wan meet xy ask bring along next meet
0	Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester	97	['lem', 'know', 'swing', 'pick', 'free', 'basic', 'time', 'semest']	lem know swing pick free basic time semest
0	Wa... U so efficient... Gee... Thanx...	39	['wa', 'effici', 'gee', 'thanx']	wa effici gee thanx
1	3. You have received your mobile content. Enjoy	47	['receiv', 'mobil', 'content', 'enjoy']	receiv mobil content enjoy
0	S but not able to sleep.	24	['abl', 'sleep']	abl sleep
1	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min	65	['explicit', 'sex', 'sec', 'ring', 'cost']	explicit sex sec ring cost
0	We will meet soon princess! Ttyl!	33	['meet', 'soon', 'princess', 'ttyl']	meet soon princess ttyl
0	I'll pick you up at about 5.15pm to go to taunton if you still want to come.	76	['pick', 'go', 'taunton', 'still']	pick go taunton still
0	Oh :-)only 4 outside players allowed to play know	49	['oh', 'outsid', 'player', 'allow', 'play', 'know']	oh outsid player allow play know
0	I anything lor.	15	['anyth']	anyth
0	Erutupalam thandiyachu	22	['erutupalam', 'thandiyachu']	erutupalam thandiyachu
0	Y cant u try new invention to fly..i'm not joking.,	51	['cant', 'tri', 'new', 'invent', 'flyim', 'joke']	cant tri new invent flyim joke
0	No..its ful of song lyrics..	28	['noit', 'ful', 'song', 'lyric']	noit ful song lyric
0	What do u reckon as need 2 arrange transport if u can't do it, thanks	69	['reckon', 'need', 'arrang', 'transport', 'cant', 'thank']	reckon need arrang transport cant thank
0	True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.	159	['true', 'lov', 'nevr', 'go', 'unrecogn', 'though', 'somon', 'often', 'make', 'mistak', 'valu', 'definit', 'undrstnd', 'start', 'miss']	true lov nevr go unrecogn though somon often make mistak valu definit undrstnd start miss
0	Shopping? Eh ger i toking abt syd leh...Haha	44	['shop', 'eh', 'ger', 'toke', 'abt', 'syd', 'lehhaha']	shop eh ger toke abt syd lehhaha
0	What not under standing.	24	['stand']	stand
0	have * good weekend.	20	['good', 'weekend']	good weekend
0	Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.	126	['miss', 'call', 'miss', 'call', 'khelat', 'kintu', 'opponent', 'miss', 'call', 'dhort', 'lage', 'that', 'rule', 'great', 'phone', 'receiv', 'qualiti', 'win']	miss call miss call khelat kintu opponent miss call dhort lage that rule great phone receiv qualiti win
0	Call me when you get the chance plz &lt;3	41	['call', 'get', 'chanc', 'plz']	call get chanc plz
0	The new deus ex game comin early next yr	40	['new', 'deus', 'ex', 'game', 'comin', 'earli', 'next', 'yr']	new deus ex game comin earli next yr
0	My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7	162	['comput', 'fri', 'essenti', 'part', 'dont', 'keep', 'spare', 'fuck', 'idiot', 'roommat', 'looovvv', 'leav', 'thing', 'run', 'full', 'ltgt']	comput fri essenti part dont keep spare fuck idiot roommat looovvv leav thing run full ltgt
0	My friend, she's studying at warwick, we've planned to go shopping and to concert tmw, but it may be canceled, havn't seen  for ages, yeah we should get together sometime!	171	['friend', 'shes', 'studi', 'warwick', 'weve', 'plan', 'go', 'shop', 'concert', 'tmw', 'may', 'cancel', 'havnt', 'seen', 'age', 'yeah', 'get', 'togeth', 'sometim']	friend shes studi warwick weve plan go shop concert tmw may cancel havnt seen age yeah get togeth sometim
0	Probably a couple hours tops	28	['probabl', 'coupl', 'hour', 'top']	probabl coupl hour top
0	LOL .. *grins* .. I'm not babe, but thanks for thinking of me!	62	['lol', 'grin', 'babe', 'thank', 'think']	lol grin babe thank think
0	Man this bus is so so so slow. I think you're gonna get there before me	71	['bus', 'slow', 'think', 'your', 'gon', 'get']	bus slow think your gon get
0	Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.	109	['hope', 'text', 'meet', 'smile', 'let', 'text', 'give', 'reason', 'smile', 'beauti', 'day']	hope text meet smile let text give reason smile beauti day
0	In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade	135	['case', 'wake', 'wonder', 'forgot', 'someth', 'grandma', 'today', 'done', 'parad']	case wake wonder forgot someth grandma today done parad
0	Ok	2	['ok']	ok
1	Latest Nokia Mobile or iPOD MP3 Player +å£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.å£1,50/Mtmsgrcvd18+	125	['latest', 'nokia', 'mobil', 'ipod', 'player', 'å£', 'proze', 'guarante', 'repli', 'win', 'norcorp', 'ltdå£']	latest nokia mobil ipod player å£ proze guarante repli win norcorp ltdå£
1	SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE	158	['sms', 'servic', 'inclus', 'text', 'credit', 'pls', 'goto', 'login', 'unsubscrib', 'stop', 'extra', 'charg', 'help']	sms servic inclus text credit pls goto login unsubscrib stop extra charg help
0	Nvm take ur time.	17	['nvm', 'ur', 'time']	nvm ur time
0	So wat's da decision?	21	['wat', 'decis']	wat decis
0	Wot is u up 2 then bitch?	25	['wot', 'bitch']	wot bitch
0	Stupid.its not possible	23	['stupidit', 'possibl']	stupidit possibl
0	She told to hr that he want posting in chennai:)because i'm working here:)	74	['told', 'hr', 'post', 'chennaibecaus', 'work']	told hr post chennaibecaus work
1	Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a	73	['mobil', 'club', 'choos', 'top', 'qualiti', 'item', 'mobil']	mobil club choos top qualiti item mobil
0	When are you guys leaving?	26	['guy', 'leav']	guy leav
0	He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. ÌÏ got a lot of work ar?	149	['neva', 'grumbl', 'sad', 'hee', 'buy', 'tmr', 'aft', 'lunch', 'still', 'meetin', 'lunch', 'tmr', 'neva', 'hear', 'fr', 'ìï', 'got', 'lot', 'work']	neva grumbl sad hee buy tmr aft lunch still meetin lunch tmr neva hear fr ìï got lot work
0	Not able to do anything.	24	['abl', 'anyth']	abl anyth
0	ÌÏ takin linear algebra today?	30	['ìï', 'takin', 'linear', 'algebra', 'today']	ìï takin linear algebra today
0	This weekend is fine (an excuse not to do too much decorating)	62	['weekend', 'fine', 'excus', 'much', 'decor']	weekend fine excus much decor
0	Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*	132	['sorri', 'miss', 'babe', 'late', 'slept', 'hope', 'enjoy', 'drive', 'lesson', 'boytoy', 'miss', 'teas', 'kiss']	sorri miss babe late slept hope enjoy drive lesson boytoy miss teas kiss
0	Now project pa. After that only i can come.	43	['project']	project
1	Money i have won wining number 946 wot do i do next	51	['money', 'wine', 'number', 'wot', 'next']	money wine number wot next
